1094   0 2 2 5 0-1 2 0 0 0 0 .00000 .00000 .00000      .00000 .000091  .000000
1095   0 3 2 5 0 0 0 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
1096   0 2 2 5 0-1 3 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
1097   0 3 2 5 0 0 1 0 0 0-1 .00000 .00000 .00000      .00000 .000011  .000000
1098   0 2 2 6-4 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
1099   0 2 2 6-2-2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000020  .000000
1100   0 2 2 6-2-2 1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
1101   0 2 2 6-2 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000052  .000000
1102   0 2 2 6-2 0 1 0 0 0 0 .00000 .00000 .00000      .00000 .000045  .000000
1103   0 2 2 6-2 0 2 0 0 0 0 .00000 .00000 .00000      .00000 .000014  .000000
1104   0 2 2 6 0-2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000043  .000000
1105   0 2 2 6 0-2 1 0 0 0 0 .00000 .00000 .00000      .00000 .000037  .000000
1106   0 2 2 6 0-2 2 0 0 0 0 .00000 .00000 .00000      .00000 .000012  .000000
1107   0 2 2 7-2-1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
1108   0 2 2 7-2-1 1 0 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
1109   0 3 3-4 0 4 0 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
1110   0 3 3-4 2 2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000035  .000000
1111   0 3 3-4 4 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
1112   0 4 3-3 0 2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000007  .000000
1113   0 3 3-3 0 3 0 0 0 0 2 .00000 .00000 .00000      .00000 .000079  .000000
1114   0 4 3-3 2 0 0 0 0 0-1 .00000 .00000 .00000      .00000 .000006  .000000
1115   0 3 3-3 2 1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000010  .000000
1116 489 3 3-3 2 1 0 0 0 0 2 .00017 .00017 .00017      .00017 .000171  .000000
1117   0 3 3-3 3 1 0-1 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
1118   0 3 3-3 4-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000033  .000000
1119   0 3 3-2-1 2 0 1 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
1120   0 4 3-2 0 1-1 0 0 0-1 .00000 .00000 .00000      .00000 .000005  .000000
1121   0 4 3-2 0 1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000031  .000000
1122   0 3 3-2 0 2-1 0 0 0 0 .00000 .00000 .00000      .00000 .000032  .000000
1123 490 3 3-2 0 2 0 0 0 0 2 .00056 .00057 .00057      .00056 .000565  .000000
1124   0 3 3-2 1 0 0 1 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
1125   0 3 3-2 1 2 0-1 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
1126   0 4 3-2 2-1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000006  .000000
1127   0 3 3-2 2 0-1 0 0 0 0 .00000 .00000 .00000      .00000 .000032  .000000
1128 491 3 3-2 2 0 0 0 0 0 2 .00057 .00057 .00057      .00057 .000567  .000000
1129   0 3 3-2 3 0 0-1 0 0 2 .00000 .00000 .00000      .00000 .000038  .000000
1130   0 3 3-2 4-2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000020  .000000
1131   0 3 3-1-2 3 0 0 0 0 0 .00000 .00000 .00000      .00000 .000017  .000000
1132   0 3 3-1-1 1 0 1 0 0 0 .00000 .00000 .00000      .00000 .000033  .000000
1133   0 3 3-1 0-1-2 0 0 0 0 .00000 .00000 .00000      .00000 .000012  .000000
1134   0 4 3-1 0 0-1 0 0 0-1 .00000 .00000 .00000      .00000 .000013  .000000
1135   0 4 3-1 0 0 0 0 0 0-1 .00000 .00000 .00000      .00000 .000088  .000000
1136 492 3 3-1 0 1-1 0 0 0 0 .00019 .00019 .00019      .00018 .000183  .000000
1137 493 3 3-1 0 1 0 0 0 0 2 .00326 .00326 .00326      .00326 .003260  .000001
1138   0 3 3-1 1-1 0 1 0 0 0 .00000 .00000 .00000      .00000 .000007  .000000
1139   0 3 3-1 1 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000017  .000000
1140   0 3 3-1 1 1 0-1 0 0 2 .00000 .00000 .00000      .00000 .000035  .000000
1141   0 3 3-1 2-1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000034  .000000
1142 494 3 3-1 2-1 0 0 0 0 2 .00060 .00060 .00060      .00061 .000609  .000000
1143   0 3 3-1 2 1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
1144   0 3 3-1 3-1 0-1 0 0 2 .00000 .00000 .00000      .00000 .000029  .000000
1145   0 3 3 0-2 0-2 0 0 0 0 .00000 .00000 .00000      .00000 .000007  .000000
1146 495 3 3 0-2 2 0 0 0 0 0 .00008 .00008 .00008      .00000 .000073  .000000
1147   0 3 3 0-1 0 0 1 0 0 0 .00000 .00000 .00000      .00000 .000061  .000000
1148   0 4 3 0 0-1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000007  .000000
1149   0 3 3 0 0 0-2 0 0 0 2 .00000 .00000 .00000      .00000 .000015  .000000
1150 496 3 3 0 0 0-1 0 0 0 0 .00067 .00067 .00067      .00066 .000665  .000000
1151 497 3 3 0 0 0 0 0 0 0 2 .01187 .01187 .01187 M3   .01188 .011881  .000002
1152   0 4 3 0 0 1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000019  .000000
1153   0 3 3 0 0 2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000030  .000000
1154   0 3 3 0 0 2 1 0 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
1155   0 3 3 0 1 0 0-1 0 0 2 .00000 .00000 .00000      .00000 .000055  .000000
1156   0 3 3 0 2-2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000026  .000000
1157   0 3 3 0 2 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000042  .000000
1158   0 3 3 1-3 1 0 1 0 0 0 .00000 .00000 .00000      .00000 .000008  .000000
1159   0 3 3 1-2 1-1 0 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
1160 498 3 3 1-2 1 0 0 0 0 0 .00017 .00017 .00017      .00017 .000166  .000000
1161   0 3 3 1 0-1-1 0 0 0 2 .00000 .00000 .00000      .00000 .000038  .000000
1162 499 3 3 1 0-1 0 0 0 0 0 .00067 .00067 .00067      .00067 .000673  .000000
1163   0 4 3 1 0 0-1 0 0 0-1 .00000 .00000 .00000      .00000 .000007  .000000
1164   0 4 3 1 0 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000077  .000000
1165   0 4 3 1 0 0 1 0 0 0 1 .00000 .00000 .00000      .00000 .000014  .000000
1166   0 3 3 1 0 1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000010  .000000
1167 500 3 3 1 0 1 0 0 0 0 2 .00025 .00025 .00025      .00025 .000253  .000000
1168 501 3 3 1 0 1 1 0 0 0 2 .00011 .00011 .00011      .00011 .000112  .000000
1169   0 3 3 1 0 1 2 0 0 0 2 .00000 .00000 .00000      .00000 .000014  .000000
1170   0 3 3 1 2-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000049  .000000
1171   0 3 3 1 2-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000023  .000000
1172   0 3 3 2-2 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
1173 502 3 3 2 0 0-1 0 0 0 0 .00006 .00006 .00006      .00000 .000058  .000000
1174 503 3 3 2 0 0 0 0 0 0 2 .00155 .00155 .00155      .00155 .001548  .000000
1175 504 3 3 2 0 0 1 0 0 0 2 .00068 .00068 .00067      .00068 .000679  .000000
1176 505 3 3 2 0 0 2 0 0 0 2 .00008 .00008 .00008      .00000 .000074  .000000
1177   0 3 3 3-3 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000014  .000000
1178   0 3 3 3-2 1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
1179   0 3 3 3-2 1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000007  .000000
1180   0 3 3 3 0-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000084  .000000
1181   0 3 3 3 0-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000037  .000000
1182   0 4 3 3 0 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000011  .000000
1183   0 4 3 3 0 0 1 0 0 0 1 .00000 .00000 .00000      .00000 .000007  .000000
1184   0 3 3 4-2 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000018  .000000
1185   0 3 3 4-2 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000008  .000000
1186   0 3 3 4 0 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000067  .000000
1187   0 3 3 4 0 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000058  .000000
1188   0 3 3 4 0 0 2 0 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
1189   0 3 3 5 0-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000011  .000000
1190   0 3 3 5 0-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
1191   0 4 4-2 0 2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000012  .000000
1192   0 4 4-2 2 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
1193   0 4 4-1 0 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000058  .000000
1194   0 4 4-1 2-1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
1195   0 4 4 0 0 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
1196   0 4 4 0 0 0 0 0 0 0 0 .00000 .00000 .00000 M4   .00000 .000162  .000000
1197   0 4 4 1 0-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000014  .000000
1198   0 4 4 1 0 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000007  .000000
1199   0 4 4 2 0 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000028  .000000
1200   0 4 4 2 0 0 1 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
